Filename ,FiringRate_Hz ,ISI_Mean_s ,CV_ISI ,BurstIndex 
neuron_360.smr,31.68788105679752,0.03131247357293869,2.3296296468212074,0.30655391120507397
neuron_162.smr,87.78994845360825,0.011336363636363636,0.492844716562074,0.4921946740128558
neuron_176.smr,128.51886410450518,0.0077626886145404665,0.6303230076330844,0.7681755829903978
neuron_189.smr,16.288586071272494,0.060981595092024526,0.7894334635249731,0.006134969325153374
neuron_199.smr,78.39203809560907,0.01273644278606965,0.7059500355517762,0.48880597014925375
neuron_172.smr,29.689067201604814,0.033644067796610166,0.5700323441717146,0.03389830508474576
neuron_166.smr,60.7054347009788,0.016470278637770897,1.268268780897601,0.5170278637770898
neuron_358.smr,133.60044533481778,0.007481956575992013,0.40093420130988133,0.8425255802345895
neuron_238.smr,34.54377813905348,0.028992014925373132,1.2557745416900086,0.35074626865671643
neuron_204.smr,31.848260731094516,0.030755018587360593,1.6169382761553013,0.36059479553903345
neuron_210.smr,37.63415880685778,0.02654767801857585,1.4725119398407995,0.17956656346749225
neuron_006.smr,30.696774736133897,0.03258497427101201,0.4203111600943708,0.051457975986277875
neuron_012.smr,38.542341702029816,0.024913469387755096,2.43888332599912,0.5510204081632653
neuron_013.smr,116.0696231495376,0.008614816513761466,0.704511916959242,0.724197247706422
neuron_007.smr,98.6507695874726,0.010131945701357467,0.9767840088622401,0.6595022624434389
neuron_211.smr,30.969730941704036,0.03224181818181818,1.525244828971679,0.12272727272727273
neuron_205.smr,19.66882234213453,0.050061578947368415,1.8085163197635354,0.35789473684210527
neuron_239.smr,51.100408803270426,0.019552098039215687,0.7151479599722648,0.2372549019607843
neuron_359.smr,60.07726122285867,0.016641999999999997,0.5751839716780047,0.27555555555555555
neuron_167.smr,66.05555555555556,0.015134680134680134,0.6727717456903761,0.33164983164983164
neuron_173.smr,58.80353718987065,0.01699268558951965,1.1767987969949483,0.43013100436681223
neuron_198.smr,26.99236459078979,0.03710555555555555,0.6628042613430548,0.0
neuron_159.smr,47.07795412062288,0.02123091964285714,1.5017369043468543,0.3508928571428571
neuron_165.smr,44.224800522172345,0.022544796380090496,1.1813368741828483,0.31221719457013575
neuron_171.smr,67.54911973789324,0.01478935532233883,2.9054580592253125,0.8050974512743628
neuron_213.smr,23.903871934390033,0.04171012396694214,1.3171208012540085,0.1322314049586777
neuron_207.smr,37.856440511307774,0.026363843648208464,1.5096368281719421,0.4006514657980456
neuron_039.smr,24.83359369693677,0.04034651428571428,0.3678525285361626,0.002857142857142857
neuron_011.smr,71.55555555555557,0.01395620528771384,0.5533132407328473,0.3312597200622084
neuron_005.smr,10.208348707352473,0.0977401212121212,0.6954613770669261,0.01818181818181818
neuron_004.smr,16.78716400428136,0.05958759036144578,0.4329520673019909,0.0
neuron_010.smr,24.925224327018945,0.040236460176991146,0.7956936938368275,0.07964601769911504
neuron_038.smr,22.288094536482554,0.04476449438202247,0.9594958358267877,0.0028089887640449437
neuron_206.smr,22.594381199488524,0.04307348066298342,1.1607732800485215,0.11602209944751381
neuron_212.smr,69.20138402768055,0.014407536231884056,0.5074293023778708,0.2782608695652174
neuron_170.smr,12.977444364440128,0.07583571428571428,0.5532034992020091,0.0
neuron_164.smr,52.018825860787715,0.018634024896265557,1.4911568024746116,0.4896265560165975
neuron_158.smr,140.41343957207332,0.007110728476821192,0.5628413228252964,0.823841059602649
